id,uid,password,first_name,last_name,username,email,avatar,gender,phone_number,social_insurance_number,date_of_birth,employment,address,credit_card,subscription,dt_current_timestamp
3889,05899654-638f-49e6-a9f7-2b3c4827eb73,(J1QhPqv%m,Angela,Wade,thomasmiller,jsmith@example.net,https://picsum.photos/277/464,Male,409-476-2504,468-60-9782,1926-06-20,"{'title': 'Facilities manager', 'key_skill': 'Teamwork'}","{'city': 'North Lindsay', 'street_name': 'Lauren Mountains', 'street_address': '37782 Smith Causeway', 'zip_code': '38959', 'state': 'West Virginia', 'country': 'Kiribati', 'coordinates': {'lat': -37.6704655, 'lng': 94.399247}}","{'id': '2518', 'uid': '4cc40ca9-fcff-42d4-9a1e-9a2f2fdc6347', 'credit_card_number': '2314-6327-5862-8078', 'credit_card_expiry_date': '2022-01-01', 'credit_card_type': 'diners_club', 'user_id': '05899654-638f-49e6-a9f7-2b3c4827eb73', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9651', 'uid': '9808fe2e-816a-4d73-a39c-f8d2fdd6e6ad', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '05899654-638f-49e6-a9f7-2b3c4827eb73', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7726,2f583958-0e38-4a13-83b9-a84ae893fd67,zuWWBO(F$9,Johnathan,Sellers,rogersbrian,joshuabrown@example.org,https://placekitten.com/1011/451,Male,932-293-1814x5861,043-75-1159,1968-05-21,"{'title': 'Armed forces training and education officer', 'key_skill': 'Teamwork'}","{'city': 'East Ronnie', 'street_name': 'Fox Fort', 'street_address': '815 Morton Parkways Apt. 409', 'zip_code': '13703', 'state': 'North Dakota', 'country': 'Puerto Rico', 'coordinates': {'lat': 85.8921915, 'lng': 19.81453}}","{'id': '7848', 'uid': '8d989398-8717-413c-9827-dbcca5ebb9ab', 'credit_card_number': '2285-2264-5471-7425', 'credit_card_expiry_date': '2022-04-01', 'credit_card_type': 'discover', 'user_id': '2f583958-0e38-4a13-83b9-a84ae893fd67', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2074', 'uid': '77b25087-47cd-43d6-80b4-417d9d2197ee', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Alipay', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': '2f583958-0e38-4a13-83b9-a84ae893fd67', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
5877,b646d32b-2179-4c95-a15d-10af31296143,+8s4SmOU81,Luke,Jordan,goodwinjoseph,mitchell11@example.org,https://dummyimage.com/606x671,Female,252-272-7180,553-73-6232,1940-11-15,"{'title': 'Best boy', 'key_skill': 'Teamwork'}","{'city': 'East Jameston', 'street_name': 'Maxwell Lane', 'street_address': '029 Teresa Canyon', 'zip_code': '67080', 'state': 'Kentucky', 'country': 'United States Minor Outlying Islands', 'coordinates': {'lat': -33.600831, 'lng': -69.834775}}","{'id': '6571', 'uid': '56ae59e3-c5a6-4181-bae1-5bd2a3728476', 'credit_card_number': '9983-3708-2614-9399', 'credit_card_expiry_date': '2024-06-01', 'credit_card_type': 'mastercard', 'user_id': 'b646d32b-2179-4c95-a15d-10af31296143', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6808', 'uid': 'c127eede-ea21-41a2-b5f1-e5cb0331dfe3', 'plan': 'Gold', 'status': 'Cancelled', 'payment_method': 'Bitcoins', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': 'b646d32b-2179-4c95-a15d-10af31296143', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7421,22c4d37f-29c7-4dfb-aadb-ccde43a78b8b,(XM7NvWxti,Richard,Lambert,jasongarner,brianna31@example.org,https://picsum.photos/927/60,Other,001-274-504-0860x38308,742-46-0709,2002-06-18,"{'title': 'Research scientist (physical sciences)', 'key_skill': 'Teamwork'}","{'city': 'West Wendy', 'street_name': 'Kirby Ports', 'street_address': '826 Soto Causeway', 'zip_code': '65049', 'state': 'North Dakota', 'country': 'Solomon Islands', 'coordinates': {'lat': -1.2517145, 'lng': 118.655506}}","{'id': '7442', 'uid': '6b8e7298-95b5-4c2b-a2d5-26af28d1b42c', 'credit_card_number': '8715-5953-9846-9959', 'credit_card_expiry_date': '2026-01-01', 'credit_card_type': 'laser', 'user_id': '22c4d37f-29c7-4dfb-aadb-ccde43a78b8b', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7489', 'uid': '941a6554-84bf-409b-b3f9-f4416ccf5196', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Paypal', 'subscription_term': 'Monthly', 'payment_term': 'Payment in Advance', 'user_id': '22c4d37f-29c7-4dfb-aadb-ccde43a78b8b', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8748,a2280dff-8e78-424b-8565-9cfe3a99e17a,x+95JOgk#Z,Brett,Hampton,qcooper,jjohnson@example.org,https://placekitten.com/994/133,Other,209-623-3440x81319,193-49-0700,1976-04-02,"{'title': 'Engineer, building services', 'key_skill': 'Teamwork'}","{'city': 'Rachelview', 'street_name': 'Aaron Drive', 'street_address': '490 Smith Parkway', 'zip_code': '19044', 'state': 'Vermont', 'country': 'Panama', 'coordinates': {'lat': 25.3453555, 'lng': 165.020494}}","{'id': '8668', 'uid': '1464339b-9891-43b9-a9a1-db71429bd075', 'credit_card_number': '4277-4132-6346-5155', 'credit_card_expiry_date': '2021-12-01', 'credit_card_type': 'laser', 'user_id': 'a2280dff-8e78-424b-8565-9cfe3a99e17a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2730', 'uid': 'e3e04398-2cd8-42d4-8f58-32fbfdd4c367', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Lifetime', 'payment_term': 'Monthly Payment', 'user_id': 'a2280dff-8e78-424b-8565-9cfe3a99e17a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8923,788b70fb-be55-4f14-ae9d-7ac5f99347c1,Cj1cXs&(u*,Linda,Peterson,lpittman,fkline@example.net,https://placekitten.com/906/627,Male,001-458-845-9398x3820,144-18-3275,1978-11-24,"{'title': 'Ecologist', 'key_skill': 'Teamwork'}","{'city': 'Williamsside', 'street_name': 'Jennifer Canyon', 'street_address': '99907 Martinez Square Apt. 851', 'zip_code': '53205', 'state': 'Washington', 'country': ""Cote d'Ivoire"", 'coordinates': {'lat': 61.3055135, 'lng': 42.849102}}",{},"{'user_id': '788b70fb-be55-4f14-ae9d-7ac5f99347c1', 'subscription_id': 'f116fe9a-7dd5-408d-a39b-e32e58d02139', 'plan': 'Gold', 'status': 'Cancelled', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532679
5459,2268e41e-869f-40ae-8b47-bf3caeb20b22,U08kLtkG@2,Joshua,Walker,steeleevan,steven83@example.net,https://placekitten.com/464/94,Male,+1-804-615-6966x9274,399-47-0403,1984-03-17,"{'title': 'Cytogeneticist', 'key_skill': 'Teamwork'}","{'city': 'Johnshire', 'street_name': 'Rosario Stream', 'street_address': '9533 Jamie Alley Apt. 266', 'zip_code': '80697', 'state': 'Florida', 'country': 'Mauritius', 'coordinates': {'lat': -65.9935035, 'lng': 87.253097}}",{},"{'user_id': '2268e41e-869f-40ae-8b47-bf3caeb20b22', 'subscription_id': '2db6be4b-5b98-47e6-97ba-22d10d6a43c3', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Visa', 'dt_current_timestamp': '1705529035'}",1705532679
7229,d4297182-8771-4a76-a287-069153874e5a,)56oIOvDpb,Shane,Riley,turnerjason,jennifer42@example.net,https://dummyimage.com/173x730,Other,229-281-7032x856,271-43-8627,1944-12-15,"{'title': 'Administrator', 'key_skill': 'Teamwork'}","{'city': 'Kingshire', 'street_name': 'Hunter Turnpike', 'street_address': '31335 Smith Parkway', 'zip_code': '19609', 'state': 'Utah', 'country': 'Wallis and Futuna', 'coordinates': {'lat': -34.6721945, 'lng': 101.343846}}",{},"{'user_id': 'd4297182-8771-4a76-a287-069153874e5a', 'subscription_id': 'c250f547-aeae-4781-8064-5e9156d656c8', 'plan': 'Silver', 'status': 'Cancelled', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532679
8145,7ae5c6ff-4cf4-4b47-829b-08e9c046b499,tyfMslhs^7,Nicholas,Torres,scalhoun,ccasey@example.com,https://picsum.photos/150/730,Other,001-431-965-1059x835,290-80-3734,1926-05-22,"{'title': 'Warehouse manager', 'key_skill': 'Teamwork'}","{'city': 'New Donna', 'street_name': 'Miles Gardens', 'street_address': '8677 Atkinson Islands Apt. 061', 'zip_code': '24330', 'state': 'Washington', 'country': 'Turkmenistan', 'coordinates': {'lat': 5.46923, 'lng': -15.156243}}",{},"{'user_id': '7ae5c6ff-4cf4-4b47-829b-08e9c046b499', 'subscription_id': 'c53e4776-bc41-4ceb-93a3-132e99ded04a', 'plan': 'Silver', 'status': 'Active', 'payment_method': 'Bitcoin', 'dt_current_timestamp': '1705529035'}",1705532679
5857,4086dfd4-02ef-4ba7-94ea-9dc879c99a99,$8QFOAD2z7,Erin,Carter,ohoffman,ortiztimothy@example.org,https://placekitten.com/191/722,Male,897.543.6265x394,146-83-9815,1987-11-03,"{'title': 'Pathologist', 'key_skill': 'Teamwork'}","{'city': 'Lake Ryanside', 'street_name': 'Erika Manors', 'street_address': '9121 Gibson Fields Apt. 109', 'zip_code': '00575', 'state': 'Missouri', 'country': 'Egypt', 'coordinates': {'lat': -6.60151, 'lng': 40.893005}}","{'id': '2137', 'uid': 'a61da67a-440b-4473-9bc1-d38c3aa1585b', 'credit_card_number': '8447-8877-7019-9853', 'credit_card_expiry_date': '2029-08-01', 'credit_card_type': 'discover', 'user_id': '4086dfd4-02ef-4ba7-94ea-9dc879c99a99', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3068', 'uid': '6f55d263-a679-493e-9968-01736b0d0b14', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Money Transfer', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': '4086dfd4-02ef-4ba7-94ea-9dc879c99a99', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
4758,1baf9859-87ea-4f52-9f29-d4da117c3ab6,#OQikcdx5C,Joe,Price,parktimothy,hesterkayla@example.org,https://placekitten.com/956/143,Female,001-542-675-3324x811,772-80-2412,1916-12-18,"{'title': 'Maintenance engineer', 'key_skill': 'Teamwork'}","{'city': 'Quinnstad', 'street_name': 'Mcgee Fork', 'street_address': '1040 Shannon Brooks', 'zip_code': '15341', 'state': 'Kentucky', 'country': 'Ukraine', 'coordinates': {'lat': -22.909853, 'lng': 135.888082}}","{'id': '6296', 'uid': 'eb4a3566-bb58-4b13-a8c5-a1c18da09c8d', 'credit_card_number': '3269-3089-5458-8427', 'credit_card_expiry_date': '2025-10-01', 'credit_card_type': 'visa', 'user_id': '1baf9859-87ea-4f52-9f29-d4da117c3ab6', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4028', 'uid': 'f4b79eb3-2e9c-4afe-af82-365ff1157600', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Bitcoins', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': '1baf9859-87ea-4f52-9f29-d4da117c3ab6', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
8433,ad5d947e-0b30-49ea-8f21-e4cf73dda058,+c&k1CBged,Jason,Silva,dianemooney,nathaniel28@example.net,https://picsum.photos/3/21,Other,(360)237-5232x7435,271-27-5786,1960-10-31,"{'title': 'Network engineer', 'key_skill': 'Teamwork'}","{'city': 'Dodsonburgh', 'street_name': 'Richardson Fort', 'street_address': '98058 Danny Landing Suite 194', 'zip_code': '48218', 'state': 'California', 'country': 'Tunisia', 'coordinates': {'lat': -16.0012755, 'lng': 112.749454}}",{},"{'user_id': 'ad5d947e-0b30-49ea-8f21-e4cf73dda058', 'subscription_id': '850fc023-45e4-4f47-bca8-4eaa2c50ee4c', 'plan': 'Silver', 'status': 'Idle', 'payment_method': 'Bitcoin', 'dt_current_timestamp': '1705529035'}",1705532679
5870,39bef89b-abca-474d-a4c7-85ccd7c23458,*BLNtlOOp7,Stacey,Evans,tina99,ehunter@example.org,https://picsum.photos/1000/683,Male,904.751.0234,477-55-3218,2022-05-30,"{'title': 'Fine artist', 'key_skill': 'Teamwork'}","{'city': 'Steventown', 'street_name': 'Jordan Inlet', 'street_address': '716 Jackson Hill', 'zip_code': '07414', 'state': 'Georgia', 'country': 'Bosnia and Herzegovina', 'coordinates': {'lat': 45.6920055, 'lng': 171.033793}}","{'id': '6062', 'uid': 'e634dd04-2588-44c8-8ae9-697e59c46c9c', 'credit_card_number': '1581-2540-6640-1564', 'credit_card_expiry_date': '2026-02-01', 'credit_card_type': 'discover', 'user_id': '39bef89b-abca-474d-a4c7-85ccd7c23458', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2879', 'uid': '0a66617e-062c-485c-b338-b8fa4fc87546', 'plan': 'Standard', 'status': 'Blocked', 'payment_method': 'Alipay', 'subscription_term': 'Yearly', 'payment_term': 'Pay per Use', 'user_id': '39bef89b-abca-474d-a4c7-85ccd7c23458', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
9792,fecb7633-9d14-41ba-af1a-d75ea948c66c,$j7Ou4222M,Jasmine,Carpenter,christopher90,brandon15@example.com,https://dummyimage.com/720x554,Other,001-380-634-4833x63016,424-58-7502,1968-11-02,"{'title': 'Geologist, wellsite', 'key_skill': 'Teamwork'}","{'city': 'Robersonstad', 'street_name': 'Justin Port', 'street_address': '61983 Peck Estate Suite 174', 'zip_code': '61283', 'state': 'North Carolina', 'country': 'Syrian Arab Republic', 'coordinates': {'lat': -89.7845755, 'lng': -1.252823}}","{'id': '4079', 'uid': 'a072b0a7-751f-4484-a4a2-c461028ea6cb', 'credit_card_number': '7184-1034-7393-1854', 'credit_card_expiry_date': '2024-11-01', 'credit_card_type': 'visa', 'user_id': 'fecb7633-9d14-41ba-af1a-d75ea948c66c', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4572', 'uid': '227e47a5-3383-4d71-89e9-876b17c9f174', 'plan': 'Standard', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Yearly', 'payment_term': 'Monthly Payment', 'user_id': 'fecb7633-9d14-41ba-af1a-d75ea948c66c', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
1048,453438e3-862d-4ace-bfab-6c8f4aac9848,ud$1!DDbms,Jessica,Garrett,richard59,chadcarlson@example.net,https://placekitten.com/848/353,Male,724.369.4189x729,413-23-5653,2002-02-03,"{'title': 'Health promotion specialist', 'key_skill': 'Teamwork'}","{'city': 'Nathanhaven', 'street_name': 'Ray Plains', 'street_address': '804 Becker Roads', 'zip_code': '64246', 'state': 'California', 'country': 'Guatemala', 'coordinates': {'lat': 3.099755, 'lng': 134.930121}}","{'id': '9438', 'uid': 'cd024ab9-98b4-4f6c-92c3-d24ce9871404', 'credit_card_number': '3781-9312-9338-5941', 'credit_card_expiry_date': '2026-04-01', 'credit_card_type': 'discover', 'user_id': '453438e3-862d-4ace-bfab-6c8f4aac9848', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1660', 'uid': 'dc29bb57-f504-41ed-94f2-ff4bce4628cb', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'Money Transfer', 'subscription_term': 'Weekly', 'payment_term': 'Full Subscription', 'user_id': '453438e3-862d-4ace-bfab-6c8f4aac9848', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
7348,fdeb734d-1d9f-4e6a-8b40-be31107058cc,a5VFh0Su&8,David,Pearson,donald45,staceyyoung@example.com,https://placekitten.com/86/278,Male,001-427-951-6776x3678,386-86-7797,2018-09-10,"{'title': 'Physiological scientist', 'key_skill': 'Teamwork'}","{'city': 'Taylorborough', 'street_name': 'Angela Extensions', 'street_address': '7902 Krystal Loaf', 'zip_code': '11120', 'state': 'New York', 'country': 'Wallis and Futuna', 'coordinates': {'lat': -40.46556, 'lng': -152.466383}}","{'id': '1101', 'uid': '64475332-fc3f-4d36-bfa4-532b660bb7ee', 'credit_card_number': '2625-9935-5828-9092', 'credit_card_expiry_date': '2027-04-01', 'credit_card_type': 'diners_club', 'user_id': 'fdeb734d-1d9f-4e6a-8b40-be31107058cc', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5616', 'uid': '7de2b067-623c-43a9-8e53-7020e3613e9c', 'plan': 'Basic', 'status': 'Blocked', 'payment_method': 'Paypal', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': 'fdeb734d-1d9f-4e6a-8b40-be31107058cc', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
5781,4ded2745-fff5-4962-a745-a6837f111b2d,MHe60jYz&$,Ashley,Francis,jamesbeck,schmidtedward@example.com,https://dummyimage.com/217x411,Male,+1-305-260-2094x2030,739-87-1782,2022-12-15,"{'title': 'Administrator, local government', 'key_skill': 'Teamwork'}","{'city': 'New Diana', 'street_name': 'Joseph Cliff', 'street_address': '848 Hernandez Green Apt. 631', 'zip_code': '39832', 'state': 'California', 'country': 'Martinique', 'coordinates': {'lat': 54.9800825, 'lng': -4.207484}}","{'id': '7192', 'uid': 'f9f8c11a-3f7b-4a17-a3e2-ea9df8ad6e2f', 'credit_card_number': '1112-3108-3598-6453', 'credit_card_expiry_date': '2029-08-01', 'credit_card_type': 'discover', 'user_id': '4ded2745-fff5-4962-a745-a6837f111b2d', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4387', 'uid': '2c14fda0-eccb-44b5-84f8-336dece896d5', 'plan': 'Gold', 'status': 'Active', 'payment_method': 'Google Pay', 'subscription_term': 'Weekly', 'payment_term': 'Monthly Payment', 'user_id': '4ded2745-fff5-4962-a745-a6837f111b2d', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
4456,78705796-0489-4697-b513-0965f3602263,j9E3Hbyy)6,Felicia,Haley,zacharymartin,laurenrodriguez@example.com,https://picsum.photos/426/1017,Male,+1-294-468-4844x71517,550-36-3991,1919-12-06,"{'title': 'Exhibition designer', 'key_skill': 'Teamwork'}","{'city': 'North Christina', 'street_name': 'Bailey Cape', 'street_address': '223 William Spurs', 'zip_code': '28893', 'state': 'Connecticut', 'country': 'Turkmenistan', 'coordinates': {'lat': 37.080024, 'lng': -113.470438}}","{'id': '1419', 'uid': '22183b4c-c275-471c-92e3-5f4ed6d2bfa9', 'credit_card_number': '9307-3863-1822-1732', 'credit_card_expiry_date': '2030-03-01', 'credit_card_type': 'discover', 'user_id': '78705796-0489-4697-b513-0965f3602263', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2433', 'uid': '443b1210-2ff6-4386-839b-bccceb6297ed', 'plan': 'Bronze', 'status': 'Idle', 'payment_method': 'Google Pay', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': '78705796-0489-4697-b513-0965f3602263', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
6715,f3507ceb-dd12-42b5-af47-54c9e18d272e,1&1lIhlmj$,Stephanie,Stewart,michaelroberson,trevor39@example.net,https://dummyimage.com/955x8,Male,(962)622-6809x57205,223-08-8020,1977-04-01,"{'title': 'Mudlogger', 'key_skill': 'Teamwork'}","{'city': 'South Michelle', 'street_name': 'French Harbors', 'street_address': '241 Gerald Courts', 'zip_code': '76363', 'state': 'New Mexico', 'country': 'Panama', 'coordinates': {'lat': 46.009719, 'lng': -93.850421}}",{},"{'user_id': 'f3507ceb-dd12-42b5-af47-54c9e18d272e', 'subscription_id': '7a9f0f81-aa42-4cdc-bc57-81851c56552b', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532679
1475,a8174588-bcc6-4ac7-9cf8-d31d5a252075,p&PJ(0feeE,David,Ball,marquezmarco,patrick62@example.com,https://dummyimage.com/721x311,Female,582.703.6257x488,208-86-9434,1929-01-28,"{'title': 'Clinical scientist, histocompatibility and immunogenetics', 'key_skill': 'Teamwork'}","{'city': 'Lindaport', 'street_name': 'Brian Dale', 'street_address': '15717 Patricia Cliff Apt. 288', 'zip_code': '44666', 'state': 'Oregon', 'country': 'Comoros', 'coordinates': {'lat': -72.882768, 'lng': 67.673597}}","{'id': '3625', 'uid': 'e0d446e2-1d27-4273-9e23-3c61e042a5e8', 'credit_card_number': '4933-1150-8684-4038', 'credit_card_expiry_date': '2022-11-01', 'credit_card_type': 'discover', 'user_id': 'a8174588-bcc6-4ac7-9cf8-d31d5a252075', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1061', 'uid': 'b34e0938-12b3-4bf7-bc62-39666e937c40', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Bitcoins', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': 'a8174588-bcc6-4ac7-9cf8-d31d5a252075', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
4761,02682ed0-1d1c-4ff3-b020-a3c473e158fa,N2L!DRGi*(,Jesus,Buchanan,shannon64,natalie93@example.org,https://placekitten.com/324/124,Male,5323156785,359-07-4890,1913-09-10,"{'title': 'Purchasing manager', 'key_skill': 'Teamwork'}","{'city': 'Wilsonview', 'street_name': 'Timothy Fork', 'street_address': '1362 Kristen View Apt. 751', 'zip_code': '98612', 'state': 'North Carolina', 'country': 'Belarus', 'coordinates': {'lat': 9.668096, 'lng': -37.562053}}",{},"{'user_id': '02682ed0-1d1c-4ff3-b020-a3c473e158fa', 'subscription_id': '6c07299b-6965-48fb-9e23-2e2133229370', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'PayPal', 'dt_current_timestamp': '1705529035'}",1705532679
6314,1eb31594-5d59-405f-af3d-4bb0437fd513,#0ECOL_KeG,Margaret,Francis,gkelley,vsmith@example.com,https://picsum.photos/555/385,Other,996.729.9616,835-67-7865,1909-12-15,"{'title': 'Corporate investment banker', 'key_skill': 'Teamwork'}","{'city': 'South Samanthamouth', 'street_name': 'Mario Extensions', 'street_address': '5832 Deleon Manor Suite 231', 'zip_code': '21109', 'state': 'New Mexico', 'country': 'Malta', 'coordinates': {'lat': 1.1437815, 'lng': 118.726803}}","{'id': '1022', 'uid': '933347a8-6a5b-4361-b792-7b3e7a9ceb2e', 'credit_card_number': '5258-3581-6029-2068', 'credit_card_expiry_date': '2029-06-01', 'credit_card_type': 'mastercard', 'user_id': '1eb31594-5d59-405f-af3d-4bb0437fd513', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '3085', 'uid': '550a4394-36da-4481-ae60-0a7e8dbe7ecb', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Google Pay', 'subscription_term': 'Lifetime', 'payment_term': 'Payment in Advance', 'user_id': '1eb31594-5d59-405f-af3d-4bb0437fd513', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532679
